episode,step_train,step,A1_reward_total,A1_reward_env,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A1_total_energy,A1_reward_per_energy,A2_reward_total,A2_reward_env,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A2_total_energy,A2_reward_per_energy,steps_per_eps
500,500,3248,6.197e+00,5.600e+00,5.000e-01,1.300e+00,1.487e+00,8.897e-01,7.120e-01,3.965e-01,3.783e-01,9.000e+01,4.972e+00,1.508e+00,-6.970e-01,-1.000e-01,1.000e+00,1.300e+00,8.897e-01,1.487e+00,6.774e-01,5.121e-02,1.611e-01,0.000e+00,4.455e+00,1.424e-01,3.00
1000,1000,6440,2.153e+00,2.000e+00,7.000e-01,1.500e+00,2.095e+00,1.942e+00,1.252e+00,3.690e-02,8.051e-01,8.000e+01,5.708e+00,6.291e-01,1.847e+00,2.000e+00,1.000e+00,1.400e+00,1.942e+00,2.095e+00,1.380e+00,3.869e-01,1.745e-01,0.000e+00,4.782e+00,2.474e-01,3.20
1500,1500,9394,4.357e+00,4.700e+00,4.000e-01,1.700e+00,1.147e+00,1.490e+00,7.428e-01,8.112e-03,3.965e-01,8.000e+01,5.530e+00,1.394e+00,7.425e-01,4.000e-01,8.000e-01,1.200e+00,1.490e+00,1.147e+00,1.486e+00,1.124e-03,3.236e-03,0.000e+00,4.123e+00,2.730e-01,2.80
2000,2000,12269,4.011e+00,3.800e+00,4.000e-01,1.900e+00,1.190e+00,9.789e-01,7.840e-01,3.900e-03,4.016e-01,7.000e+01,5.719e+00,1.340e+00,-1.071e-02,2.000e-01,7.000e-01,1.100e+00,9.789e-01,1.190e+00,8.892e-01,8.923e-02,4.062e-04,0.000e+00,4.145e+00,3.224e-01,2.80
2500,2500,15091,4.710e+00,4.500e+00,3.000e-01,2.100e+00,1.208e+00,9.981e-01,5.992e-01,2.032e-01,4.054e-01,7.000e+01,6.392e+00,1.217e+00,-1.410e+00,-1.200e+00,1.100e+00,1.500e+00,9.981e-01,1.208e+00,7.947e-01,9.510e-03,1.939e-01,0.000e+00,4.660e+00,2.012e-02,3.00
3000,3000,17938,6.163e+00,7.000e+00,3.000e-01,2.000e+00,7.104e-01,1.547e+00,5.999e-01,5.090e-02,5.956e-02,9.000e+01,5.563e+00,1.788e+00,3.695e-02,-8.000e-01,1.100e+00,1.200e+00,1.547e+00,7.104e-01,1.441e+00,1.062e-01,5.012e-04,0.000e+00,3.478e+00,5.754e-02,2.60
3500,3500,20686,3.236e+00,3.300e+00,6.000e-01,2.400e+00,2.002e+00,2.066e+00,1.199e+00,5.604e-01,2.430e-01,6.000e+01,7.091e+00,1.097e+00,-1.336e+00,-1.400e+00,1.100e+00,1.200e+00,2.066e+00,2.002e+00,1.898e+00,1.670e-01,1.295e-03,0.000e+00,4.665e+00,-3.564e-01,3.50
4000,4000,23451,8.270e+00,8.000e+00,4.000e-01,1.800e+00,2.639e+00,2.369e+00,7.999e-01,8.242e-01,1.015e+00,9.000e+01,5.476e+00,2.197e+00,-2.170e+00,-1.900e+00,1.300e+00,6.000e-01,2.369e+00,2.639e+00,2.169e+00,2.005e-01,4.141e-05,0.000e+00,2.658e+00,-4.459e-01,2.70
4500,4500,26148,7.298e+00,7.800e+00,3.000e-01,2.100e+00,2.016e+00,2.518e+00,6.000e-01,2.342e-01,1.182e+00,1.000e+02,6.215e+00,1.755e+00,-6.978e-01,-1.200e+00,1.200e+00,9.000e-01,2.518e+00,2.016e+00,2.379e+00,5.071e-02,8.870e-02,0.000e+00,3.268e+00,9.119e-05,2.70
5000,5000,28906,8.407e+00,9.200e+00,0.000e+00,2.100e+00,5.713e-01,1.364e+00,0.000e+00,5.550e-01,1.627e-02,1.000e+02,6.100e+00,2.064e+00,-9.068e-01,-1.700e+00,1.200e+00,1.200e+00,1.364e+00,5.713e-01,1.364e+00,2.604e-05,1.523e-06,0.000e+00,3.528e+00,-2.841e-01,2.60
5500,5500,31676,7.241e+00,6.700e+00,3.000e-01,1.800e+00,2.334e+00,1.793e+00,6.000e-01,9.769e-01,7.568e-01,9.000e+01,5.985e+00,1.709e+00,-1.541e+00,-1.000e+00,1.300e+00,1.000e+00,1.793e+00,2.334e+00,1.792e+00,1.122e-03,1.996e-05,0.000e+00,3.410e+00,-1.153e-01,2.80
6000,6000,34441,8.972e+00,9.100e+00,4.000e-01,1.600e+00,2.069e+00,2.197e+00,7.999e-01,4.730e-01,7.959e-01,1.000e+02,4.800e+00,2.536e+00,-1.372e+00,-1.500e+00,1.300e+00,7.000e-01,2.197e+00,2.069e+00,2.197e+00,8.721e-05,1.440e-06,0.000e+00,2.343e+00,-2.683e-01,2.40
6500,6500,37353,5.033e+00,6.000e+00,3.000e-01,1.800e+00,1.041e+00,2.008e+00,5.999e-01,4.106e-02,4.001e-01,8.000e+01,6.228e+00,1.664e+00,1.669e-01,-8.000e-01,1.300e+00,1.300e+00,2.008e+00,1.041e+00,2.008e+00,5.735e-08,5.900e-05,0.000e+00,3.493e+00,4.536e-02,2.70
7000,7000,40206,4.894e+00,5.300e+00,1.000e-01,2.400e+00,2.068e-01,6.127e-01,1.999e-01,6.600e-03,2.213e-04,7.000e+01,6.557e+00,1.501e+00,-1.940e-01,-6.000e-01,6.000e-01,1.900e+00,6.127e-01,2.068e-01,6.127e-01,1.452e-07,6.605e-06,0.000e+00,5.277e+00,-6.971e-02,2.80
7500,7500,42984,5.859e+00,5.900e+00,2.000e-01,2.500e+00,4.124e-01,4.530e-01,3.998e-01,1.237e-02,2.358e-04,9.000e+01,7.248e+00,8.664e-01,4.063e-02,0.000e+00,8.000e-01,2.000e+00,4.530e-01,4.124e-01,4.449e-01,5.135e-03,2.981e-03,0.000e+00,5.665e+00,8.018e-02,3.20
8000,8000,45607,8.914e+00,8.300e+00,2.000e-01,2.000e+00,1.991e+00,1.377e+00,4.000e-01,9.908e-01,6.004e-01,1.000e+02,6.152e+00,1.819e+00,-1.314e+00,-7.000e-01,1.300e+00,1.300e+00,1.377e+00,1.991e+00,1.377e+00,2.833e-10,7.779e-07,0.000e+00,3.755e+00,9.849e-02,2.70
8500,8500,48367,9.954e+00,7.100e+00,5.000e-01,1.700e+00,5.252e+00,2.397e+00,1.000e+00,2.395e+00,1.856e+00,9.000e+01,6.748e+00,1.272e+00,-3.454e+00,-6.000e-01,1.900e+00,8.000e-01,2.397e+00,5.252e+00,2.396e+00,1.507e-03,3.701e-06,0.000e+00,3.756e+00,-3.775e-01,3.40
9000,9000,51339,4.458e+00,5.100e+00,3.000e-01,2.200e+00,9.532e-01,1.595e+00,5.916e-01,4.570e-02,3.159e-01,7.000e+01,7.681e+00,1.198e+00,-5.582e-01,-1.200e+00,1.200e+00,1.900e+00,1.595e+00,9.532e-01,1.595e+00,1.379e-04,5.580e-05,0.000e+00,5.477e+00,-1.412e-01,3.50
9500,9500,54283,4.444e+00,4.800e+00,4.000e-01,2.000e+00,1.002e+00,1.359e+00,7.995e-01,2.805e-03,2.000e-01,9.000e+01,6.219e+00,9.831e-01,1.556e+00,1.200e+00,1.000e+00,1.600e+00,1.359e+00,1.002e+00,1.350e+00,5.972e-06,8.482e-03,0.000e+00,4.502e+00,5.478e-01,2.90
10000,10000,57038,4.398e+00,5.200e+00,1.000e-01,2.800e+00,2.025e-01,1.004e+00,2.000e-01,2.439e-03,7.016e-05,7.000e+01,7.957e+00,1.099e+00,3.016e-01,-5.000e-01,8.000e-01,2.400e+00,1.004e+00,2.025e-01,1.004e+00,2.858e-09,1.103e-05,0.000e+00,6.430e+00,2.601e-01,3.40
10500,10500,59636,5.411e+00,6.400e+00,2.000e-01,2.100e+00,8.001e-01,1.789e+00,3.999e-01,3.017e-04,3.999e-01,7.000e+01,6.256e+00,2.097e+00,-2.107e-01,-1.200e+00,1.000e+00,1.500e+00,1.789e+00,8.001e-01,1.789e+00,5.407e-04,3.472e-05,0.000e+00,4.114e+00,-2.683e-01,2.70
11000,11000,62334,6.533e+00,8.700e+00,1.000e-01,1.100e+00,2.027e-01,2.370e+00,1.999e-01,2.737e-03,5.429e-05,1.000e+02,4.225e+00,2.212e+00,1.767e+00,-4.000e-01,1.500e+00,4.000e-01,2.370e+00,2.027e-01,2.360e+00,1.032e-02,5.346e-06,0.000e+00,1.157e+00,-8.310e-06,2.00
11500,11500,64844,6.956e+00,8.700e+00,1.000e-01,1.300e+00,8.241e-01,2.568e+00,1.999e-01,4.241e-01,2.002e-01,9.000e+01,5.187e+00,2.483e+00,3.438e-01,-1.400e+00,1.600e+00,7.000e-01,2.568e+00,8.241e-01,2.564e+00,4.218e-03,2.045e-04,0.000e+00,1.929e+00,-2.268e-01,2.40
12000,12000,67261,7.124e+00,8.500e+00,1.000e-01,1.800e+00,4.002e-01,1.776e+00,1.999e-01,3.488e-04,2.000e-01,9.000e+01,5.240e+00,2.413e+00,-3.239e-01,-1.700e+00,1.200e+00,8.000e-01,1.776e+00,4.002e-01,1.776e+00,6.311e-12,1.007e-05,0.000e+00,2.314e+00,-2.592e-01,2.20
12500,12500,69594,7.372e+00,8.600e+00,1.000e-01,1.900e+00,1.137e+00,2.366e+00,1.999e-01,5.143e-01,4.232e-01,9.000e+01,5.993e+00,2.301e+00,-7.166e-02,-1.300e+00,1.500e+00,1.100e+00,2.366e+00,1.137e+00,2.366e+00,0.000e+00,1.535e-07,0.000e+00,2.829e+00,-1.504e-01,2.60
13000,13000,71852,6.033e+00,8.900e+00,0.000e+00,1.300e+00,5.552e-03,2.872e+00,0.000e+00,5.473e-03,7.856e-05,9.000e+01,4.686e+00,2.893e+00,1.667e+00,-1.200e+00,1.500e+00,3.000e-01,2.872e+00,5.552e-03,2.872e+00,2.101e-11,5.202e-06,0.000e+00,9.001e-01,-3.333e-02,1.90
13500,13500,74025,9.776e+00,8.300e+00,4.000e-01,1.500e+00,1.535e+00,5.885e-02,7.312e-01,2.041e-01,5.996e-01,9.000e+01,4.770e+00,2.435e+00,-3.176e+00,-1.700e+00,1.900e+00,5.000e-01,5.885e-02,1.535e+00,5.885e-02,1.867e-14,7.073e-09,0.000e+00,1.543e+00,-2.389e-01,2.60
14000,14000,76135,7.523e+00,8.200e+00,5.000e-01,1.500e+00,1.897e+00,2.574e+00,8.955e-01,1.663e-03,9.997e-01,1.000e+02,4.709e+00,2.308e+00,2.773e-01,-4.000e-01,1.500e+00,6.000e-01,2.574e+00,1.897e+00,2.375e+00,1.993e-01,1.765e-07,0.000e+00,1.723e+00,3.924e-02,2.20
14500,14500,78210,6.430e+00,8.700e+00,1.000e-01,1.500e+00,9.479e-02,2.365e+00,9.265e-02,1.967e-03,1.760e-04,1.000e+02,4.624e+00,2.647e+00,2.170e+00,-1.000e-01,1.300e+00,7.000e-01,2.365e+00,9.479e-02,2.365e+00,0.000e+00,2.134e-08,0.000e+00,1.800e+00,3.111e-02,2.00
15000,15000,80194,8.309e+00,9.200e+00,4.000e-01,1.400e+00,1.765e+00,2.656e+00,7.640e-01,5.861e-04,1.000e+00,1.000e+02,4.528e+00,2.380e+00,-4.086e-01,-1.300e+00,1.800e+00,3.000e-01,2.656e+00,1.765e+00,2.656e+00,1.946e-05,2.771e-08,0.000e+00,9.561e-01,-2.124e-01,2.20
15500,15500,82159,6.840e+00,8.800e+00,2.000e-01,9.000e-01,5.883e-01,2.548e+00,3.879e-01,2.526e-04,2.001e-01,1.000e+02,2.923e+00,2.911e+00,2.060e+00,1.000e-01,1.300e+00,1.000e-01,2.548e+00,5.883e-01,2.548e+00,0.000e+00,4.208e-09,0.000e+00,2.571e-01,3.889e-01,1.40
16000,16000,84167,7.226e+00,8.300e+00,6.000e-01,9.000e-01,1.490e+00,2.564e+00,5.030e-01,1.967e-01,7.906e-01,1.000e+02,2.752e+00,2.875e+00,9.736e-01,-1.000e-01,1.400e+00,2.000e-01,2.564e+00,1.490e+00,2.564e+00,0.000e+00,6.298e-09,0.000e+00,5.382e-01,2.822e-01,1.60
16500,16500,86224,7.382e+00,9.700e+00,2.000e-01,1.000e+00,2.009e-01,2.519e+00,1.183e-01,8.160e-02,1.041e-03,1.000e+02,3.057e+00,3.401e+00,1.318e+00,-1.000e+00,1.400e+00,0.000e+00,2.519e+00,2.009e-01,2.519e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.40
17000,17000,88173,8.931e+00,8.800e+00,2.000e-01,1.100e+00,1.537e-01,2.276e-02,1.537e-01,2.286e-06,3.619e-07,1.000e+02,3.216e+00,2.903e+00,-2.309e-01,-1.000e-01,1.300e+00,3.000e-01,2.276e-02,1.537e-01,2.276e-02,0.000e+00,5.535e-12,0.000e+00,7.738e-01,3.079e-01,1.60
17500,17500,90076,1.016e+01,8.400e+00,5.000e-01,1.000e+00,1.778e+00,1.402e-02,9.777e-01,0.000e+00,8.000e-01,1.000e+02,2.573e+00,3.128e+00,-1.764e+00,0.000e+00,1.300e+00,2.000e-01,1.402e-02,1.778e+00,1.402e-02,0.000e+00,7.529e-12,0.000e+00,5.143e-01,3.111e-01,1.50
18000,18000,92204,8.895e+00,8.700e+00,1.000e-01,1.300e+00,1.990e-01,4.449e-03,1.989e-01,1.087e-04,1.234e-05,1.000e+02,3.858e+00,2.531e+00,-4.945e-01,-3.000e-01,1.200e+00,6.000e-01,4.449e-03,1.990e-01,4.449e-03,0.000e+00,5.486e-12,0.000e+00,1.543e+00,1.685e-01,1.80
18500,18500,94449,7.963e+00,9.400e+00,5.000e-01,1.000e+00,2.148e+00,3.585e+00,9.484e-01,2.000e-01,1.000e+00,1.000e+02,3.440e+00,2.917e+00,4.367e-01,-1.000e+00,1.800e+00,0.000e+00,3.585e+00,2.148e+00,3.585e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.80
19000,19000,96610,5.108e+00,6.600e+00,3.000e-01,9.000e-01,7.053e-01,2.197e+00,5.053e-01,1.146e-05,2.000e-01,9.000e+01,3.314e+00,2.120e+00,2.692e+00,1.200e+00,1.100e+00,6.000e-01,2.197e+00,7.053e-01,2.197e+00,2.385e-06,4.447e-10,0.000e+00,1.671e+00,7.691e-01,1.80
19500,19500,98835,2.998e+00,3.000e+00,5.000e-01,2.100e+00,1.397e+00,1.399e+00,9.965e-01,1.965e-04,4.001e-01,7.000e+01,6.000e+00,1.294e+00,2.002e+00,2.000e+00,7.000e-01,1.900e+00,1.399e+00,1.397e+00,1.399e+00,1.697e-06,4.900e-09,0.000e+00,5.143e+00,8.011e-01,2.80
20000,20000,101028,6.704e+00,8.500e+00,3.000e-01,1.500e+00,1.203e+00,2.999e+00,6.000e-01,3.013e-03,6.003e-01,9.000e+01,4.943e+00,2.424e+00,4.960e-01,-1.300e+00,1.600e+00,5.000e-01,2.999e+00,1.203e+00,2.999e+00,2.909e-17,1.465e-07,0.000e+00,1.415e+00,-9.720e-02,2.20
20500,20500,103238,6.204e+00,7.200e+00,5.000e-01,1.300e+00,2.204e+00,3.200e+00,9.996e-01,4.039e-01,8.002e-01,9.000e+01,4.686e+00,1.861e+00,9.962e-01,0.000e+00,1.700e+00,7.000e-01,3.200e+00,2.204e+00,3.200e+00,0.000e+00,5.231e-09,0.000e+00,1.800e+00,3.033e-01,2.40
21000,21000,105512,5.252e+00,6.100e+00,3.000e-01,1.900e+00,1.201e+00,2.050e+00,6.000e-01,9.841e-04,6.002e-01,7.000e+01,6.129e+00,2.061e+00,-4.515e-01,-1.300e+00,1.200e+00,1.400e+00,2.050e+00,1.201e+00,2.050e+00,8.132e-05,3.276e-06,0.000e+00,3.729e+00,-2.022e-01,2.70
21500,21500,107835,5.501e+00,6.500e+00,5.000e-01,7.000e-01,1.400e+00,2.399e+00,1.000e+00,4.017e-04,4.001e-01,1.000e+02,2.471e+00,2.028e+00,3.299e+00,2.300e+00,1.200e+00,3.000e-01,2.399e+00,1.400e+00,2.399e+00,0.000e+00,1.177e-11,0.000e+00,7.714e-01,1.167e+00,1.50
22000,22000,110303,7.362e+00,7.200e+00,6.000e-01,1.400e+00,2.400e+00,2.238e+00,1.200e+00,1.135e-04,1.200e+00,9.000e+01,4.025e+00,2.381e+00,-3.619e-01,-2.000e-01,1.200e+00,5.000e-01,2.238e+00,2.400e+00,2.200e+00,3.863e-02,4.214e-07,0.000e+00,1.857e+00,1.184e-01,2.10
22500,22500,112883,1.864e+00,9.000e-01,5.000e-01,2.500e+00,1.600e+00,6.360e-01,1.000e+00,1.460e-04,6.000e-01,5.000e+01,6.986e+00,3.714e-01,9.358e-01,1.900e+00,4.000e-01,2.800e+00,6.360e-01,1.600e+00,6.359e-01,5.717e-12,4.289e-05,0.000e+00,7.386e+00,1.014e+00,3.30
23000,23000,115616,3.286e+00,2.900e+00,6.000e-01,2.400e+00,2.000e+00,1.614e+00,1.200e+00,0.000e+00,8.000e-01,7.000e+01,6.633e+00,7.353e-01,1.614e+00,2.000e+00,6.000e-01,2.200e+00,1.614e+00,2.000e+00,1.200e+00,4.000e-01,1.471e-02,0.000e+00,5.971e+00,9.479e-01,3.00
23500,23500,118398,1.400e+00,1.000e+00,3.000e-01,3.200e+00,8.001e-01,4.003e-01,6.000e-01,1.980e-05,2.000e-01,4.000e+01,8.415e+00,4.138e-01,7.003e-01,1.100e+00,3.000e-01,3.300e+00,4.003e-01,8.001e-01,4.000e-01,0.000e+00,3.345e-04,0.000e+00,8.486e+00,6.533e-01,3.60
24000,24000,121247,2.199e+00,1.000e+00,6.000e-01,1.500e+00,1.200e+00,6.170e-04,1.200e+00,6.568e-05,9.985e-06,8.000e+01,4.114e+00,2.372e-01,3.901e+00,5.100e+00,2.000e-01,2.000e+00,6.170e-04,1.200e+00,2.332e-05,8.481e-10,5.936e-04,0.000e+00,5.271e+00,1.911e+00,2.30
24500,24500,123971,8.998e-01,1.000e-01,6.000e-01,1.500e+00,1.200e+00,4.003e-01,1.200e+00,3.129e-05,1.623e-05,7.000e+01,4.172e+00,2.016e-01,4.800e+00,5.600e+00,2.000e-01,2.100e+00,4.003e-01,1.200e+00,4.000e-01,0.000e+00,2.889e-04,0.000e+00,5.400e+00,2.310e+00,2.30
25000,25000,126756,1.400e+00,0.000e+00,8.000e-01,1.000e+00,1.800e+00,4.002e-01,1.600e+00,1.438e-05,2.000e-01,8.000e+01,2.886e+00,1.922e-01,5.200e+00,6.600e+00,2.000e-01,1.800e+00,4.002e-01,1.800e+00,4.000e-01,0.000e+00,1.796e-04,0.000e+00,4.629e+00,2.493e+00,2.00
