episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,steps_per_eps
6200,6200,34021,-3.069e+00,1.700e+00,3.000e-01,3.048e-01,3.274e+00,3.048e-01,0.000e+00,1.122e-05,9.000e+01,4.008e+00,1.000e+00,7.000e-01,3.802e+00,1.494e+00,3.556e+00,1.692e-03,2.439e-01,0.000e+00,4.561e+00,9.000e-01,1.000e+00,2.857e+00,2.195e+00,2.813e+00,1.535e-06,4.406e-02,0.000e+00,2.00
6300,6300,34520,-5.191e+00,1.600e+00,1.000e-01,5.959e-01,4.687e+00,5.959e-01,0.000e+00,1.466e-05,1.000e+02,6.819e+00,1.300e+00,4.000e-01,5.864e+00,2.045e+00,5.192e+00,0.000e+00,6.715e-01,0.000e+00,5.773e+00,9.000e-01,7.000e-01,3.463e+00,3.191e+00,3.463e+00,2.681e-04,2.635e-05,0.000e+00,1.70
6400,6400,35053,-7.823e+00,2.200e+00,1.000e-01,5.502e-02,6.778e+00,5.502e-02,0.000e+00,1.302e-06,1.000e+02,8.475e+00,1.700e+00,5.000e-01,7.561e+00,2.986e+00,6.782e+00,1.596e-02,7.631e-01,0.000e+00,6.349e+00,1.500e+00,7.000e-01,5.955e+00,3.806e+00,5.954e+00,8.753e-04,3.886e-05,0.000e+00,2.30
6500,6500,35563,-5.642e+00,1.400e+00,0.000e+00,1.192e-01,4.561e+00,1.192e-01,2.323e-08,0.000e+00,1.000e+02,7.431e+00,8.000e-01,6.000e-01,4.197e+00,1.865e+00,3.199e+00,1.995e-01,7.982e-01,0.000e+00,5.311e+00,1.000e+00,5.000e-01,3.815e+00,1.705e+00,3.815e+00,0.000e+00,3.457e-04,0.000e+00,1.50
6600,6600,36037,-5.214e+00,2.000e+00,4.000e-01,1.215e-01,6.135e+00,1.215e-01,0.000e+00,1.194e-06,1.000e+02,7.525e+00,1.700e+00,6.000e-01,7.068e+00,2.143e+00,6.264e+00,4.290e-07,8.043e-01,0.000e+00,3.988e+00,1.500e+00,8.000e-01,4.042e+00,2.953e+00,4.041e+00,2.312e-04,8.373e-06,0.000e+00,2.40
6700,6700,36524,-1.782e+00,1.200e+00,2.000e-01,1.391e+00,4.173e+00,1.391e+00,4.170e-04,7.148e-06,1.000e+02,3.366e+00,1.000e+00,6.000e-01,3.667e+00,3.300e+00,3.302e+00,2.126e-03,3.627e-01,0.000e+00,5.615e+00,1.100e+00,6.000e-01,4.011e+00,1.595e+00,4.010e+00,0.000e+00,8.523e-04,0.000e+00,1.70
6800,6800,37020,7.585e-01,2.000e+00,3.000e-01,6.311e+00,5.453e+00,6.301e+00,0.000e+00,1.012e-02,8.000e+01,3.378e+00,1.600e+00,6.000e-01,6.083e+00,5.606e+00,6.081e+00,5.653e-05,2.004e-03,0.000e+00,4.637e-01,1.500e+00,8.000e-01,4.408e+00,5.744e+00,4.408e+00,0.000e+00,2.443e-04,0.000e+00,2.30
6900,6900,37501,-1.385e+00,2.200e+00,8.000e-01,6.469e+00,7.854e+00,6.395e+00,6.981e-02,4.444e-03,9.000e+01,1.873e+00,1.800e+00,1.300e+00,6.138e+00,8.765e+00,6.138e+00,0.000e+00,5.348e-05,0.000e+00,3.712e+00,2.800e+00,2.000e-01,1.039e+01,6.380e+00,1.039e+01,2.193e-03,2.309e-04,0.000e+00,3.10
7000,7000,38053,5.733e-01,2.600e+00,2.000e-01,9.065e+00,8.392e+00,9.065e+00,0.000e+00,5.320e-04,9.000e+01,1.877e+00,2.200e+00,6.000e-01,8.370e+00,9.194e+00,8.370e+00,0.000e+00,9.422e-05,0.000e+00,3.250e+00,2.200e+00,5.000e-01,8.408e+00,8.258e+00,8.394e+00,1.076e-02,2.908e-03,0.000e+00,2.80
7100,7100,38583,-2.573e+00,2.000e+00,3.000e-01,3.784e+00,7.357e+00,3.784e+00,0.000e+00,1.251e-04,1.000e+02,3.544e+00,1.600e+00,7.000e-01,6.399e+00,7.955e+00,6.393e+00,0.000e+00,5.832e-03,0.000e+00,6.229e+00,2.100e+00,2.000e-01,8.336e+00,3.207e+00,8.336e+00,0.000e+00,8.740e-06,0.000e+00,2.30
7200,7200,39110,3.149e-01,1.200e+00,4.000e-01,2.399e+00,5.384e+00,2.398e+00,0.000e+00,1.854e-04,9.000e+01,1.684e+00,1.400e+00,2.000e-01,5.577e+00,4.993e+00,5.577e+00,0.000e+00,5.170e-07,0.000e+00,4.701e+00,1.300e+00,3.000e-01,5.186e+00,2.785e+00,5.186e+00,0.000e+00,3.331e-05,0.000e+00,1.60
7300,7300,39628,-4.999e+00,3.100e+00,3.000e-01,5.928e+00,1.183e+01,5.927e+00,0.000e+00,7.363e-04,7.000e+01,8.846e-01,2.800e+00,5.000e-01,1.053e+01,1.255e+01,1.053e+01,2.697e-06,7.056e-07,0.000e+00,7.915e+00,3.300e+00,1.000e-01,1.315e+01,5.240e+00,1.313e+01,0.000e+00,2.545e-02,0.000e+00,3.40
7400,7400,40146,-4.151e+00,2.100e+00,4.000e-01,3.477e+00,7.328e+00,3.473e+00,5.310e-04,3.589e-03,9.000e+01,5.870e+00,1.700e+00,9.000e-01,7.335e+00,7.365e+00,6.788e+00,0.000e+00,5.465e-01,0.000e+00,3.881e+00,2.400e+00,2.000e-01,8.398e+00,4.516e+00,8.398e+00,0.000e+00,3.143e-06,0.000e+00,2.60
7500,7500,40618,-1.842e+00,2.300e+00,7.000e-01,7.526e+00,8.268e+00,7.204e+00,9.955e-02,2.220e-01,7.000e+01,1.349e+00,2.100e+00,9.000e-01,7.990e+00,8.741e+00,7.840e+00,9.677e-04,1.489e-01,0.000e+00,2.393e+00,2.700e+00,4.000e-01,8.584e+00,7.091e+00,8.584e+00,0.000e+00,7.827e-06,0.000e+00,3.10
7600,7600,41116,1.383e+00,1.000e+00,1.200e+00,2.402e+00,5.719e+00,2.394e+00,0.000e+00,8.256e-03,1.000e+02,3.346e+00,1.400e+00,7.000e-01,5.166e+00,4.220e+00,5.161e+00,3.704e-05,4.605e-03,0.000e+00,1.171e+00,1.900e+00,3.000e-01,6.213e+00,3.843e+00,6.213e+00,0.000e+00,1.077e-05,0.000e+00,2.20
7700,7700,41579,1.937e+00,1.800e+00,1.000e+00,6.335e+00,7.898e+00,6.273e+00,6.142e-02,1.248e-03,9.000e+01,1.696e+00,2.000e+00,1.000e+00,5.967e+00,6.371e+00,5.950e+00,1.727e-04,1.644e-02,0.000e+00,8.671e-01,2.900e+00,1.000e-01,7.907e+00,5.940e+00,7.906e+00,6.201e-04,1.037e-06,0.000e+00,3.10
7800,7800,42091,5.214e+00,1.500e+00,6.000e-01,6.123e+00,6.109e+00,5.994e+00,0.000e+00,1.284e-01,9.000e+01,1.688e+00,1.900e+00,2.000e-01,7.588e+00,7.000e+00,7.588e+00,0.000e+00,2.351e-05,0.000e+00,-5.015e-01,2.000e+00,1.000e-01,6.195e+00,6.796e+00,6.195e+00,0.000e+00,1.105e-06,0.000e+00,2.10
7900,7900,42574,4.548e+00,1.400e+00,1.000e+00,4.815e+00,3.768e+00,4.812e+00,0.000e+00,3.546e-03,9.000e+01,2.740e+00,1.800e+00,5.000e-01,5.942e+00,3.602e+00,5.942e+00,1.251e-05,2.568e-06,0.000e+00,-2.288e+00,1.900e+00,3.000e-01,2.018e+00,5.406e+00,2.018e+00,1.432e-04,8.163e-07,0.000e+00,2.40
8000,8000,43120,4.960e+00,2.900e+00,2.000e-01,1.120e+01,7.236e+00,1.119e+01,2.394e-03,8.997e-05,8.000e+01,6.650e+00,2.600e+00,5.000e-01,1.041e+01,7.761e+00,1.039e+01,8.236e-03,1.694e-02,0.000e+00,-6.509e+00,3.100e+00,1.000e-01,4.177e+00,1.079e+01,4.177e+00,0.000e+00,1.093e-06,0.000e+00,3.20
8100,8100,43662,2.136e+00,1.600e+00,6.000e-01,5.934e+00,7.798e+00,5.933e+00,5.849e-04,2.160e-05,1.000e+02,3.955e+00,1.800e+00,4.000e-01,6.930e+00,4.875e+00,6.856e+00,2.998e-05,7.426e-02,0.000e+00,1.008e+00,2.100e+00,2.000e-01,6.014e+00,6.205e+00,6.014e+00,0.000e+00,1.502e-05,0.000e+00,2.30
8200,8200,44164,2.142e+00,2.200e+00,5.000e-01,7.507e+00,8.365e+00,7.507e+00,0.000e+00,4.462e-05,1.000e+02,3.553e+00,2.000e+00,5.000e-01,7.828e+00,8.075e+00,7.807e+00,2.271e-04,2.064e-02,0.000e+00,1.005e+00,2.500e+00,2.000e-01,8.718e+00,7.613e+00,8.718e+00,0.000e+00,1.142e-05,0.000e+00,2.70
8300,8300,44709,4.804e+00,1.700e+00,5.000e-01,6.715e+00,5.111e+00,6.715e+00,0.000e+00,3.844e-05,9.000e+01,3.978e+00,1.800e+00,3.000e-01,6.912e+00,4.934e+00,6.712e+00,1.296e-05,1.999e-01,0.000e+00,-2.382e+00,2.000e+00,2.000e-01,3.339e+00,6.921e+00,3.339e+00,0.000e+00,6.971e-07,0.000e+00,2.20
8400,8400,45272,1.013e+00,1.700e+00,4.000e-01,6.354e+00,3.841e+00,6.354e+00,0.000e+00,2.643e-07,9.000e+01,4.898e+00,1.000e+00,1.200e+00,3.597e+00,5.598e+00,3.597e+00,0.000e+00,5.103e-06,0.000e+00,-4.112e-01,2.100e+00,1.000e-01,4.450e+00,4.961e+00,4.450e+00,0.000e+00,1.502e-06,0.000e+00,2.20
8500,8500,45789,2.712e+00,1.400e+00,3.000e-01,5.130e+00,3.317e+00,5.130e+00,0.000e+00,2.093e-05,1.000e+02,4.209e+00,9.000e-01,8.000e-01,3.600e+00,5.591e+00,3.600e+00,0.000e+00,6.846e-04,0.000e+00,2.787e-01,1.600e+00,1.000e-01,4.522e+00,4.344e+00,4.522e+00,0.000e+00,5.197e-06,0.000e+00,1.70
8600,8600,46258,4.494e+00,1.700e+00,7.000e-01,5.608e+00,2.714e+00,5.608e+00,0.000e+00,1.545e-04,1.000e+02,2.335e+00,1.300e+00,1.100e+00,4.493e+00,6.758e+00,4.492e+00,0.000e+00,7.585e-04,0.000e+00,-6.288e-01,2.200e+00,2.000e-01,4.341e+00,4.970e+00,4.341e+00,0.000e+00,6.629e-05,0.000e+00,2.40
8700,8700,46791,4.932e+00,2.000e+00,2.000e-01,7.574e+00,2.442e+00,7.574e+00,4.628e-04,2.068e-06,1.000e+02,3.624e+00,1.200e+00,9.000e-01,4.801e+00,8.178e+00,4.799e+00,2.004e-03,2.958e-04,0.000e+00,-1.656e+00,2.200e+00,1.000e-01,4.423e+00,6.179e+00,4.423e+00,0.000e+00,1.573e-05,0.000e+00,2.30
8800,8800,47306,5.193e+00,2.300e+00,0.000e+00,9.178e+00,2.984e+00,9.178e+00,0.000e+00,0.000e+00,1.000e+02,4.830e+00,1.400e+00,9.000e-01,5.600e+00,8.970e+00,5.599e+00,0.000e+00,1.173e-03,0.000e+00,-2.723e+00,2.200e+00,1.000e-01,4.556e+00,7.379e+00,4.556e+00,0.000e+00,5.474e-06,0.000e+00,2.30
8900,8900,47869,5.627e+00,2.200e+00,1.000e-01,8.762e+00,3.235e+00,8.762e+00,0.000e+00,1.304e-06,1.000e+02,3.818e+00,1.600e+00,7.000e-01,6.407e+00,8.590e+00,6.399e+00,0.000e+00,8.154e-03,0.000e+00,-2.145e+00,2.100e+00,2.000e-01,4.226e+00,7.571e+00,4.226e+00,0.000e+00,5.446e-05,0.000e+00,2.30
9000,9000,48405,6.386e+00,2.600e+00,1.000e-01,1.026e+01,3.876e+00,1.026e+01,0.000e+00,1.158e-07,1.000e+02,4.382e+00,1.900e+00,8.000e-01,7.597e+00,1.021e+01,7.596e+00,0.000e+00,9.617e-05,0.000e+00,-3.769e+00,2.600e+00,1.000e-01,5.115e+00,8.884e+00,5.115e+00,0.000e+00,1.941e-06,0.000e+00,2.70
9100,9100,48998,5.695e+00,3.100e+00,1.000e-01,1.173e+01,4.833e+00,1.173e+01,0.000e+00,1.093e-06,8.000e+01,1.507e+00,2.500e+00,7.000e-01,9.586e+00,1.178e+01,9.586e+00,0.000e+00,8.481e-08,0.000e+00,-2.602e+00,2.800e+00,4.000e-01,5.844e+00,1.055e+01,5.646e+00,0.000e+00,1.987e-01,0.000e+00,3.20
9200,9200,49568,6.234e+00,2.400e+00,2.000e-01,9.134e+00,4.100e+00,9.133e+00,7.131e-04,2.053e-06,1.000e+02,4.228e+00,2.000e+00,7.000e-01,7.996e+00,9.768e+00,7.996e+00,0.000e+00,7.215e-06,0.000e+00,-3.162e+00,2.600e+00,1.000e-01,5.304e+00,8.565e+00,5.302e+00,0.000e+00,2.021e-03,0.000e+00,2.70
9300,9300,50171,5.331e+00,2.600e+00,2.000e-01,1.032e+01,6.094e+00,1.032e+01,0.000e+00,1.508e-06,9.000e+01,2.434e+00,2.400e+00,4.000e-01,9.598e+00,1.016e+01,9.598e+00,0.000e+00,8.244e-05,0.000e+00,-1.364e+00,2.500e+00,3.000e-01,6.295e+00,9.960e+00,6.294e+00,0.000e+00,1.070e-03,0.000e+00,2.80
9400,9400,50784,2.111e-01,3.200e+00,1.000e-01,1.259e+01,1.237e+01,1.259e+01,0.000e+00,1.397e-06,5.000e+01,1.434e-01,3.300e+00,0.000e+00,1.319e+01,1.205e+01,1.319e+01,0.000e+00,0.000e+00,0.000e+00,1.846e+00,2.900e+00,4.000e-01,1.159e+01,1.294e+01,1.159e+01,0.000e+00,1.255e-03,0.000e+00,3.30
9500,9500,51428,3.714e-01,4.600e+00,0.000e+00,1.833e+01,1.696e+01,1.833e+01,0.000e+00,0.000e+00,5.000e+01,1.437e+00,4.000e+00,5.000e-01,1.598e+01,1.835e+01,1.598e+01,1.384e-04,2.338e-04,0.000e+00,-8.539e-03,4.500e+00,0.000e+00,1.813e+01,1.714e+01,1.794e+01,1.889e-01,0.000e+00,0.000e+00,4.60
9600,9600,52062,1.548e+00,4.000e+00,1.000e-01,1.591e+01,1.446e+01,1.591e+01,0.000e+00,8.574e-07,9.000e+01,3.441e+00,3.200e+00,8.000e-01,1.263e+01,1.619e+01,1.263e+01,2.358e-04,5.099e-05,0.000e+00,1.111e+00,4.100e+00,0.000e+00,1.640e+01,1.429e+01,1.640e+01,0.000e+00,0.000e+00,0.000e+00,4.10
9700,9700,52690,-3.143e+00,3.800e+00,0.000e+00,1.096e+01,1.311e+01,1.096e+01,0.000e+00,0.000e+00,9.000e+01,5.261e+00,2.800e+00,9.000e-01,1.238e+01,1.512e+01,1.118e+01,2.294e-03,1.198e+00,0.000e+00,3.882e+00,3.700e+00,0.000e+00,1.502e+01,1.014e+01,1.474e+01,2.820e-01,0.000e+00,0.000e+00,3.80
9800,9800,53358,-4.015e-01,4.000e+00,0.000e+00,1.514e+01,1.454e+01,1.514e+01,0.000e+00,0.000e+00,6.000e+01,3.347e+00,3.500e+00,5.000e-01,1.443e+01,1.509e+01,1.400e+01,0.000e+00,4.350e-01,0.000e+00,5.471e-02,3.800e+00,1.000e-01,1.470e+01,1.464e+01,1.469e+01,9.052e-03,4.597e-04,0.000e+00,4.00
9900,9900,54013,-6.198e+00,2.800e+00,0.000e+00,4.320e+00,9.518e+00,4.320e+00,2.702e-06,0.000e+00,1.000e+02,5.687e+00,2.100e+00,8.000e-01,8.343e+00,9.656e+00,8.343e+00,0.000e+00,2.111e-06,0.000e+00,7.610e+00,2.700e+00,2.000e-01,1.072e+01,4.213e+00,1.072e+01,0.000e+00,1.080e-03,0.000e+00,2.90
10000,10000,54685,-7.799e+00,4.000e+00,0.000e+00,7.794e+00,1.459e+01,7.794e+00,0.000e+00,0.000e+00,7.000e+01,3.033e+00,3.400e+00,6.000e-01,1.359e+01,1.555e+01,1.359e+01,0.000e+00,2.095e-04,0.000e+00,8.865e+00,3.900e+00,1.000e-01,1.560e+01,6.833e+00,1.560e+01,0.000e+00,3.464e-04,0.000e+00,4.00
10100,10100,55307,-6.796e+00,3.600e+00,1.000e-01,6.543e+00,1.344e+01,6.543e+00,3.235e-05,1.282e-08,9.000e+01,5.290e+00,3.000e+00,7.000e-01,1.329e+01,1.370e+01,1.200e+01,4.644e-01,8.290e-01,0.000e+00,7.307e+00,3.700e+00,1.000e-01,1.467e+01,7.366e+00,1.466e+01,7.763e-03,3.043e-03,0.000e+00,3.90
10200,10200,55990,-9.313e+00,3.900e+00,2.000e-01,5.807e+00,1.502e+01,5.807e+00,2.939e-05,1.840e-07,5.000e+01,1.026e+01,3.800e+00,4.000e-01,1.520e+01,7.942e+00,1.520e+01,0.000e+00,6.402e-04,0.000e+00,8.570e-01,4.100e+00,1.000e-01,1.524e+01,1.328e+01,1.524e+01,0.000e+00,3.698e-05,0.000e+00,4.20
10300,10300,56664,-2.680e+00,3.000e+00,4.000e-01,6.663e+00,1.264e+01,6.663e+00,0.000e+00,6.580e-07,8.000e+01,7.560e+00,3.000e+00,4.000e-01,1.201e+01,7.455e+00,1.200e+01,0.000e+00,1.643e-02,0.000e+00,4.205e-01,3.400e+00,0.000e+00,1.321e+01,1.179e+01,1.321e+01,0.000e+00,0.000e+00,0.000e+00,3.40
10400,10400,57356,1.819e+00,3.500e+00,2.000e-01,8.426e+00,7.707e+00,8.426e+00,0.000e+00,3.538e-07,6.000e+01,7.059e+00,3.400e+00,3.000e-01,1.361e+01,8.556e+00,1.360e+01,0.000e+00,1.579e-02,0.000e+00,-5.678e+00,3.600e+00,1.000e-01,7.858e+00,1.364e+01,7.858e+00,0.000e+00,7.184e-07,0.000e+00,3.70
10500,10500,58054,2.843e+00,2.500e+00,3.000e-01,5.356e+00,4.812e+00,5.355e+00,1.998e-04,1.196e-06,1.000e+02,8.513e+00,2.400e+00,6.000e-01,9.570e+00,6.058e+00,9.570e+00,0.000e+00,5.077e-04,0.000e+00,-3.956e+00,2.900e+00,1.000e-01,5.100e+00,9.156e+00,5.100e+00,0.000e+00,2.003e-08,0.000e+00,3.00
10600,10600,58704,1.643e+00,3.600e+00,2.000e-01,8.122e+00,6.379e+00,8.122e+00,1.407e-04,5.175e-06,6.000e+01,8.226e+00,3.400e+00,6.000e-01,1.286e+01,7.438e+00,1.286e+01,0.000e+00,6.946e-09,0.000e+00,-7.169e+00,3.800e+00,2.000e-01,6.280e+00,1.345e+01,6.280e+00,0.000e+00,2.810e-08,0.000e+00,4.00
10700,10700,59355,2.493e+00,3.100e+00,3.000e-01,7.394e+00,5.801e+00,7.387e+00,0.000e+00,6.886e-03,9.000e+01,9.144e+00,2.900e+00,5.000e-01,1.154e+01,6.400e+00,1.154e+01,0.000e+00,0.000e+00,0.000e+00,-5.537e+00,3.100e+00,2.000e-01,5.043e+00,1.178e+01,5.043e+00,3.275e-06,6.502e-08,0.000e+00,3.40
10800,10800,59986,2.629e+00,3.200e+00,2.000e-01,7.957e+00,5.028e+00,7.955e+00,1.217e-03,8.467e-06,9.000e+01,9.002e+00,2.600e+00,9.000e-01,9.988e+00,7.786e+00,9.988e+00,0.000e+00,1.447e-08,0.000e+00,-6.131e+00,3.500e+00,0.000e+00,6.049e+00,1.118e+01,6.049e+00,0.000e+00,0.000e+00,0.000e+00,3.50
10900,10900,60620,2.496e+00,3.700e+00,2.000e-01,9.317e+00,6.621e+00,9.317e+00,0.000e+00,4.234e-04,7.000e+01,8.831e+00,3.300e+00,6.000e-01,1.319e+01,9.355e+00,1.319e+01,0.000e+00,3.194e-07,0.000e+00,-7.728e+00,3.800e+00,0.000e+00,7.393e+00,1.392e+01,7.393e+00,3.369e-08,0.000e+00,0.000e+00,3.90
11000,11000,61229,6.031e+00,2.800e+00,5.000e-01,7.546e+00,5.615e+00,7.393e+00,0.000e+00,1.525e-01,1.000e+02,7.739e+00,2.800e+00,5.000e-01,1.113e+01,7.392e+00,1.113e+01,0.000e+00,5.727e-06,0.000e+00,-6.671e+00,3.300e+00,0.000e+00,5.613e+00,1.128e+01,5.613e+00,0.000e+00,0.000e+00,0.000e+00,3.30
11100,11100,61767,6.104e+00,1.500e+00,7.000e-01,4.011e+00,4.207e+00,4.011e+00,0.000e+00,1.312e-06,9.000e+01,4.777e+00,2.100e+00,1.000e-01,8.386e+00,3.610e+00,8.386e+00,0.000e+00,2.456e-06,0.000e+00,-4.481e+00,2.000e+00,1.000e-01,2.603e+00,7.184e+00,2.603e+00,2.742e-06,1.328e-08,0.000e+00,2.20
11200,11200,62305,4.679e+00,2.300e+00,1.100e+00,6.009e+00,5.830e+00,5.987e+00,2.146e-02,4.196e-05,8.000e+01,5.695e+00,3.000e+00,6.000e-01,1.175e+01,6.657e+00,1.175e+01,0.000e+00,2.525e-05,0.000e+00,-6.374e+00,3.400e+00,1.000e-01,5.283e+00,1.056e+01,5.283e+00,7.558e-06,0.000e+00,0.000e+00,3.60
11300,11300,62827,6.831e+00,1.600e+00,9.000e-01,5.053e+00,4.222e+00,5.012e+00,0.000e+00,4.073e-02,1.000e+02,3.422e+00,2.200e+00,3.000e-01,8.388e+00,4.766e+00,8.388e+00,0.000e+00,1.952e-06,0.000e+00,-3.353e+00,2.300e+00,2.000e-01,2.977e+00,7.429e+00,2.977e+00,0.000e+00,1.708e-07,0.000e+00,2.50
11400,11400,63337,7.614e+00,1.100e+00,1.100e+00,4.016e+00,4.502e+00,4.007e+00,0.000e+00,9.495e-03,1.000e+02,2.721e+00,2.200e+00,0.000e+00,8.793e+00,5.073e+00,8.793e+00,0.000e+00,0.000e+00,0.000e+00,-3.435e+00,1.900e+00,3.000e-01,3.174e+00,6.409e+00,3.167e+00,0.000e+00,7.175e-03,0.000e+00,2.20
11500,11500,63806,4.300e+00,1.200e+00,5.000e-01,4.805e+00,4.605e+00,4.800e+00,0.000e+00,5.098e-03,1.000e+02,1.416e+00,1.600e+00,1.000e-01,6.396e+00,4.979e+00,6.396e+00,0.000e+00,0.000e+00,0.000e+00,1.683e+00,1.300e+00,4.000e-01,3.981e+00,5.597e+00,3.975e+00,0.000e+00,5.544e-03,0.000e+00,1.70
11600,11600,64306,3.386e+00,1.500e+00,6.000e-01,6.230e+00,6.744e+00,6.000e+00,0.000e+00,2.306e-01,1.000e+02,1.778e+00,2.100e+00,0.000e+00,8.387e+00,5.608e+00,8.387e+00,0.000e+00,0.000e+00,0.000e+00,1.936e+00,1.400e+00,6.000e-01,4.934e+00,7.198e+00,4.898e+00,3.528e-02,2.537e-04,0.000e+00,2.10
11700,11700,64787,2.785e+00,1.400e+00,5.000e-01,5.884e+00,6.999e+00,5.599e+00,2.011e-01,8.393e-02,1.000e+02,9.073e-01,2.000e+00,0.000e+00,7.986e+00,6.079e+00,7.986e+00,0.000e+00,0.000e+00,0.000e+00,3.708e+00,1.500e+00,5.000e-01,5.997e+00,6.789e+00,5.996e+00,0.000e+00,6.131e-04,0.000e+00,2.00
11800,11800,65271,2.389e+00,1.900e+00,6.000e-01,7.385e+00,8.995e+00,7.385e+00,0.000e+00,7.789e-05,9.000e+01,1.493e+00,2.200e+00,3.000e-01,8.790e+00,8.197e+00,8.790e+00,0.000e+00,1.213e-06,0.000e+00,2.217e+00,2.300e+00,2.000e-01,9.195e+00,8.177e+00,9.195e+00,0.000e+00,4.224e-06,0.000e+00,2.50
11900,11900,65757,2.720e+00,1.300e+00,7.000e-01,4.816e+00,6.997e+00,4.816e+00,0.000e+00,4.176e-05,1.000e+02,1.596e+00,2.000e+00,0.000e+00,7.994e+00,5.398e+00,7.994e+00,0.000e+00,0.000e+00,0.000e+00,2.784e+00,1.500e+00,5.000e-01,6.000e+00,6.416e+00,6.000e+00,0.000e+00,1.098e-04,0.000e+00,2.00
12000,12000,66293,8.047e-01,2.200e+00,6.000e-01,8.789e+00,8.784e+00,8.788e+00,0.000e+00,7.629e-04,7.000e+01,1.271e+00,2.600e+00,2.000e-01,1.038e+01,8.005e+00,1.038e+01,0.000e+00,0.000e+00,0.000e+00,1.624e+00,1.900e+00,9.000e-01,7.215e+00,9.591e+00,7.215e+00,0.000e+00,3.758e-04,0.000e+00,2.80
12100,12100,66786,3.499e+00,1.800e+00,8.000e-01,7.280e+00,8.482e+00,6.801e+00,0.000e+00,4.793e-01,9.000e+01,1.957e-01,2.400e+00,2.000e-01,8.997e+00,7.401e+00,8.996e+00,0.000e+00,3.657e-04,0.000e+00,1.606e+00,2.200e+00,4.000e-01,8.087e+00,8.481e+00,8.087e+00,0.000e+00,8.340e-06,0.000e+00,2.60
12200,12200,67341,2.196e+00,3.000e+00,5.000e-01,1.200e+01,1.380e+01,1.200e+01,0.000e+00,7.176e-06,6.000e+01,2.017e-01,3.500e+00,0.000e+00,1.400e+01,1.280e+01,1.400e+01,0.000e+00,0.000e+00,0.000e+00,7.019e-01,3.400e+00,1.000e-01,1.360e+01,1.300e+01,1.360e+01,0.000e+00,1.679e-06,0.000e+00,3.50
12300,12300,67962,3.305e+00,2.400e+00,6.000e-01,9.597e+00,1.139e+01,9.597e+00,0.000e+00,2.882e-06,9.000e+01,1.993e+00,2.700e+00,3.000e-01,1.079e+01,1.080e+01,1.079e+01,0.000e+00,1.556e-04,0.000e+00,8.018e-01,3.000e+00,0.000e+00,1.200e+01,1.020e+01,1.200e+01,0.000e+00,0.000e+00,0.000e+00,3.00
12400,12400,68629,1.014e+00,3.500e+00,0.000e+00,1.400e+01,1.198e+01,1.400e+01,0.000e+00,0.000e+00,1.000e+02,4.590e+00,2.600e+00,9.000e-01,1.038e+01,1.379e+01,1.038e+01,0.000e+00,7.800e-04,0.000e+00,1.395e+00,3.400e+00,1.000e-01,1.359e+01,1.220e+01,1.359e+01,0.000e+00,1.451e-07,0.000e+00,3.50
